0.31	6.11762E-10	1.23E-11	-6.09586E-10	
0.315	6.08701E-10	-1.11E-11	-6.11318E-10	
0.32	6.10815E-10	-2.5E-12	-6.10005E-10	
0.325	6.09928E-10	3.1E-12	-6.11025E-10	
0.33	6.11929E-10	4.75E-12	-6.09162E-10	
0.335	6.10447E-10	-1.14E-11	-6.09891E-10	
0.34	6.11424E-10	-4.6E-12	-6.12406E-10	
0.345	6.10521E-10	-1.785E-11	-6.10738E-10	
0.35	6.11558E-10	-2.2E-12	-6.11838E-10	
0.355	6.11979E-10	-3.4E-12	-6.0984E-10	
0.36	6.09056E-10	9.15E-12	-6.11292E-10	
0.365	6.11523E-10	-1.05E-12	-6.10316E-10	
0.37	6.10417E-10	1.325E-11	-6.11499E-10	
0.375	6.11963E-10	-8.4E-12	-6.09008E-10	
0.38	6.10697E-10	-2.35E-11	-6.10207E-10	
0.385	6.11731E-10	1.8E-12	-6.12089E-10	
0.39	6.10408E-10	2.885E-11	-6.10597E-10	
0.395	6.12836E-10	5.15E-12	-6.12797E-10	
0.4	6.11554E-10	4.45E-12	-6.10142E-10	
0.405	6.09208E-10	-1.5E-13	-6.11157E-10	
0.41	6.10972E-10	8.7E-12	-6.09864E-10	
0.415	6.09738E-10	-5.7E-12	-6.1097E-10	
0.42	6.11143E-10	2.5E-12	-6.08838E-10	
0.425	6.10655E-10	7.6E-12	-6.11041E-10	
0.43	6.12445E-10	-9.95E-12	-6.12813E-10	
0.435	6.11463E-10	-4.1E-12	-6.11103E-10	
0.44	6.12782E-10	-2.4E-12	-6.13727E-10	
0.445	6.12276E-10	-1.11E-11	-6.12042E-10	
0.45	6.10511E-10	-1.55E-12	-6.12383E-10	
0.455	6.1127E-10	-2.755E-11	-6.09844E-10	
0.46	6.09946E-10	4.85E-12	-6.11264E-10	
0.465	6.11598E-10	1.415E-11	-6.0958E-10	
0.47	6.10458E-10	4.35E-12	-6.11276E-10	
0.475	6.11734E-10	5.15E-12	-6.10996E-10	
0.48	6.10445E-10	-1.54E-11	-6.09877E-10	
0.485	6.126E-10	5.85E-12	-6.13812E-10	
0.49	6.11087E-10	-1.55E-12	-6.10982E-10	
0.495	6.10557E-10	-8E-13	-6.11592E-10	
0.5	6.11541E-10	3.55E-12	-6.09392E-10	
0.5	6.11431E-10	-1.095E-11	-6.1229E-10	
0.495	6.12944E-10	1.96E-11	-6.09481E-10	
0.49	6.11803E-10	-8.7E-12	-6.1184E-10	
0.485	6.12826E-10	-1.395E-11	-6.13435E-10	
0.48	6.10618E-10	-2.58E-11	-6.10574E-10	
0.475	6.13078E-10	-8.9E-12	-6.13166E-10	
0.47	6.12063E-10	-4.05E-12	-6.11031E-10	
0.465	6.09963E-10	5.25E-12	-6.11805E-10	
0.46	6.10991E-10	1.265E-11	-6.09776E-10	
0.455	6.10166E-10	1.44E-11	-6.11411E-10	
0.45	6.11256E-10	-3.05E-12	-6.09422E-10	
0.445	6.10519E-10	4.5E-12	-6.10935E-10	
0.44	6.11503E-10	7.3E-12	-6.10894E-10	
0.435	6.10395E-10	5.65E-12	-6.09867E-10	
0.43	6.12305E-10	5.8E-12	-6.1294E-10	
0.425	6.11002E-10	1.69E-11	-6.1088E-10	
0.42	6.10286E-10	4.5E-12	-6.11486E-10	
0.415	6.11123E-10	3.22E-11	-6.09196E-10	
0.41	6.09267E-10	-5.05E-12	-6.1113E-10	
0.405	6.10511E-10	-1.16E-11	-6.09705E-10	
0.4	6.10208E-10	-2.525E-11	-6.10907E-10	
0.395	6.11738E-10	-1.745E-11	-6.10729E-10	
0.39	6.09818E-10	6.9E-12	-6.09108E-10	
0.385	6.11454E-10	-1.125E-11	-6.13282E-10	
0.38	6.10235E-10	-4.4E-12	-6.0961E-10	
0.375	6.0965E-10	4.9E-12	-6.1088E-10	
0.37	6.11024E-10	-2.59E-11	-6.08959E-10	
0.365	6.07655E-10	1.1E-12	-6.10486E-10	
0.36	6.09852E-10	2.95E-12	-6.08927E-10	
0.355	6.09261E-10	4.5E-12	-6.1061E-10	
0.35	6.11277E-10	6E-13	-6.09046E-10	
0.345	6.0992E-10	9E-12	-6.0895E-10	
0.34	6.10733E-10	4E-13	-6.12029E-10	
0.335	6.09627E-10	2.3E-12	-6.09788E-10	
0.33	6.10612E-10	4.55E-12	-6.10053E-10	
